symbol,entry_time,entry_price,direction,exit_time,exit_price,exit_reason,R_outcome
SOLUSDT,2026-03-09T20:45:00+00:00,85.74,LONG,2026-03-09T23:30:00+00:00,85.1183431621016,SL,-1.0
LINKUSDT,2026-03-09T21:30:00+00:00,8.991,LONG,2026-03-09T22:30:00+00:00,8.926369419537126,SL,-1.0
APTUSDT,2026-03-09T21:45:00+00:00,0.9688,LONG,2026-03-09T22:00:00+00:00,0.9641291438500508,SL,-1.0
DOGEUSDT,2026-03-10T01:45:00+00:00,0.09096,LONG,2026-03-10T03:45:00+00:00,0.09096,TP1,0.75
DOTUSDT,2026-03-10T01:45:00+00:00,1.5036,LONG,2026-03-10T09:15:00+00:00,1.5336808071078207,TP2,2.0
UNIUSDT,2026-03-10T02:15:00+00:00,3.909,LONG,2026-03-10T02:45:00+00:00,3.9785149140653004,TP2,2.0
ETHUSDT,2026-03-10T04:30:00+00:00,2040.25,LONG,2026-03-10T08:30:00+00:00,2068.988405103199,TP2,2.0
BTCUSDT,2026-03-10T06:15:00+00:00,70111.0,LONG,2026-03-10T09:15:00+00:00,71094.50245871773,TP2,2.0
TIAUSDT,2026-03-10T07:00:00+00:00,0.3298,LONG,2026-03-10T09:15:00+00:00,0.3362742270491022,TP2,2.0
ARBUSDT,2026-03-10T11:15:00+00:00,0.09975,LONG,2026-03-10T12:30:00+00:00,0.09939909364654484,SL,-1.0
INJUSDT,2026-03-10T12:00:00+00:00,2.961,LONG,2026-03-10T13:30:00+00:00,2.961,TP1,0.75
XRPUSDT,2026-03-10T14:15:00+00:00,1.3972,LONG,2026-03-10T15:00:00+00:00,1.4407722238912624,TP2,2.0
AVAXUSDT,2026-03-10T20:15:00+00:00,9.638,LONG,2026-03-10T21:30:00+00:00,9.533910003933224,SL,-1.0
ATOMUSDT,2026-03-11T04:45:00+00:00,1.8092,LONG,2026-03-11T05:30:00+00:00,1.8015419268445376,SL,-1.0
DOTUSDT,2026-03-11T06:45:00+00:00,1.4919,LONG,2026-03-11T07:45:00+00:00,1.4814989311643978,SL,-1.0
APTUSDT,2026-03-11T07:15:00+00:00,0.945,SHORT,2026-03-11T11:00:00+00:00,0.945,TP1,0.75
TIAUSDT,2026-03-11T08:00:00+00:00,0.3267,LONG,2026-03-11T12:00:00+00:00,0.3313755355613105,TP2,2.0
INJUSDT,2026-03-11T16:30:00+00:00,2.988,LONG,2026-03-12T05:15:00+00:00,2.956764292468289,SL,-1.0
OPUSDT,2026-03-11T16:30:00+00:00,0.1208,LONG,2026-03-11T17:30:00+00:00,0.11956717709896335,SL,-1.0
UNIUSDT,2026-03-11T16:30:00+00:00,3.911,LONG,2026-03-11T17:30:00+00:00,3.8794679774860494,SL,-1.0
NEARUSDT,2026-03-11T22:45:00+00:00,1.299,LONG,2026-03-12T01:30:00+00:00,1.2917407407096613,SL,-1.0
SUIUSDT,2026-03-12T10:15:00+00:00,0.9799,LONG,2026-03-12T13:45:00+00:00,0.9713292429349591,SL,-1.0
AVAXUSDT,2026-03-12T16:30:00+00:00,9.608,LONG,2026-03-13T00:15:00+00:00,9.830438655618423,TP2,2.0
BNBUSDT,2026-03-12T16:30:00+00:00,651.4,LONG,2026-03-12T19:00:00+00:00,647.3206928435098,SL,-1.0
LINKUSDT,2026-03-12T16:30:00+00:00,9.055,LONG,2026-03-12T19:00:00+00:00,8.95602994945503,SL,-1.0
ETHUSDT,2026-03-12T17:30:00+00:00,2065.11,LONG,2026-03-12T18:15:00+00:00,2046.896847984364,SL,-1.0
BTCUSDT,2026-03-12T19:15:00+00:00,70178.1,LONG,2026-03-13T00:15:00+00:00,71528.29369497753,TP2,2.0
TIAUSDT,2026-03-12T21:15:00+00:00,0.3376,LONG,2026-03-12T23:00:00+00:00,0.34334195479408913,TP2,2.0
ADAUSDT,2026-03-13T00:00:00+00:00,0.2652,LONG,2026-03-13T04:00:00+00:00,0.27292145988738803,TP2,2.0
DOGEUSDT,2026-03-13T00:00:00+00:00,0.0954,LONG,2026-03-13T09:30:00+00:00,0.09811424320536562,TP2,2.0
ATOMUSDT,2026-03-13T01:30:00+00:00,1.8494,LONG,2026-03-13T14:30:00+00:00,1.883016052993537,TP2,2.0
XRPUSDT,2026-03-13T03:45:00+00:00,1.412,LONG,2026-03-13T13:45:00+00:00,1.4473940906783715,TP2,2.0
SOLUSDT,2026-03-13T07:45:00+00:00,88.64,LONG,2026-03-13T10:00:00+00:00,89.8576910637972,TP2,2.0
UNIUSDT,2026-03-13T12:30:00+00:00,4.103,LONG,2026-03-13T13:15:00+00:00,4.195281043557913,TP2,2.0
OPUSDT,2026-03-14T13:45:00+00:00,0.12359,LONG,2026-03-14T14:30:00+00:00,0.12294545331223508,SL,-1.0
ARBUSDT,2026-03-15T04:15:00+00:00,0.1016,SHORT,2026-03-15T10:15:00+00:00,0.10252824684834438,SL,-1.0
XRPUSDT,2026-03-15T04:30:00+00:00,1.4156,LONG,2026-03-15T06:15:00+00:00,1.411425646213684,SL,-1.0
DOGEUSDT,2026-03-15T04:45:00+00:00,0.09591,LONG,2026-03-15T06:30:00+00:00,0.09556193676839216,SL,-1.0
UNIUSDT,2026-03-15T07:15:00+00:00,3.942,SHORT,2026-03-15T08:45:00+00:00,3.9580572513100387,SL,-1.0
INJUSDT,2026-03-15T10:30:00+00:00,3.062,LONG,2026-03-15T13:00:00+00:00,3.062,TP1,0.75
ARBUSDT,2026-03-15T14:45:00+00:00,0.1017,LONG,2026-03-15T15:15:00+00:00,0.10129783177925625,SL,-1.0
AVAXUSDT,2026-03-15T14:45:00+00:00,9.747,LONG,2026-03-15T15:15:00+00:00,9.708097339135419,SL,-1.0
APTUSDT,2026-03-15T18:45:00+00:00,0.9207,SHORT,2026-03-15T21:30:00+00:00,0.9299107742407718,SL,-1.0
ETHUSDT,2026-03-15T19:00:00+00:00,2110.25,LONG,2026-03-15T22:30:00+00:00,2151.713903383943,TP2,2.0
SUIUSDT,2026-03-15T19:00:00+00:00,1.0043,LONG,2026-03-15T22:00:00+00:00,1.0181547840924463,TP2,2.0
UNIUSDT,2026-03-15T19:45:00+00:00,4.0,LONG,2026-03-15T21:00:00+00:00,4.0,TP1,0.75
ADAUSDT,2026-03-16T01:15:00+00:00,0.2716,LONG,2026-03-16T04:15:00+00:00,0.28223380210339233,TP2,2.0
BNBUSDT,2026-03-16T01:45:00+00:00,675.7,LONG,2026-03-16T08:30:00+00:00,675.7,TP1,0.75
SOLUSDT,2026-03-16T03:15:00+00:00,92.1,LONG,2026-03-16T13:30:00+00:00,94.94217137817446,TP2,2.0
DOTUSDT,2026-03-16T11:30:00+00:00,1.5968,LONG,2026-03-16T13:00:00+00:00,1.5795774843222354,SL,-1.0
ATOMUSDT,2026-03-16T14:45:00+00:00,1.9082,LONG,2026-03-16T16:45:00+00:00,1.930669990469303,TP2,2.0
SUIUSDT,2026-03-16T19:00:00+00:00,1.0616,LONG,2026-03-16T23:00:00+00:00,1.0616,TP1,0.75
DOGEUSDT,2026-03-17T00:00:00+00:00,0.1038,LONG,2026-03-17T00:15:00+00:00,0.10259909929050509,SL,-1.0
OPUSDT,2026-03-17T07:00:00+00:00,0.13508,LONG,2026-03-17T12:30:00+00:00,0.13321676178745998,SL,-1.0
AVAXUSDT,2026-03-17T08:00:00+00:00,10.328,LONG,2026-03-17T08:45:00+00:00,10.27718478477305,SL,-1.0
INJUSDT,2026-03-17T09:15:00+00:00,3.25,LONG,2026-03-17T12:15:00+00:00,3.2171170382727023,SL,-1.0
ETHUSDT,2026-03-17T13:00:00+00:00,2318.18,LONG,2026-03-17T13:30:00+00:00,2336.7185082560854,TP2,2.0
NEARUSDT,2026-03-17T15:45:00+00:00,1.4585,LONG,2026-03-18T06:30:00+00:00,1.438936735515383,SL,-1.0
ADAUSDT,2026-03-17T19:30:00+00:00,0.2895,LONG,2026-03-17T20:00:00+00:00,0.2877301083662797,SL,-1.0
SOLUSDT,2026-03-17T21:30:00+00:00,95.28,LONG,2026-03-17T22:30:00+00:00,94.80063650473824,SL,-1.0
ARBUSDT,2026-03-17T22:45:00+00:00,0.10849,LONG,2026-03-17T23:30:00+00:00,0.10796440067511207,SL,-1.0
ATOMUSDT,2026-03-18T00:15:00+00:00,1.9633,LONG,2026-03-18T02:45:00+00:00,1.9870604243299677,TP2,2.0
LINKUSDT,2026-03-18T08:00:00+00:00,9.83,LONG,2026-03-18T10:30:00+00:00,9.77379074851997,SL,-1.0
INJUSDT,2026-03-18T22:30:00+00:00,3.071,SHORT,2026-03-19T03:15:00+00:00,3.071,TP1,0.75
DOGEUSDT,2026-03-19T00:30:00+00:00,0.09496,SHORT,2026-03-19T03:15:00+00:00,0.09558186095821561,SL,-1.0
DOTUSDT,2026-03-19T07:00:00+00:00,1.5367,SHORT,2026-03-19T15:15:00+00:00,1.5028251802035089,TP2,2.0
SOLUSDT,2026-03-19T07:45:00+00:00,89.35,SHORT,2026-03-19T09:15:00+00:00,89.86017014831926,SL,-1.0
SUIUSDT,2026-03-19T10:30:00+00:00,0.9625,SHORT,2026-03-19T12:45:00+00:00,0.9503951717512554,TP2,2.0
XRPUSDT,2026-03-19T11:30:00+00:00,1.4574,SHORT,2026-03-19T13:00:00+00:00,1.4322615845878341,TP2,2.0
TIAUSDT,2026-03-19T12:15:00+00:00,0.3364,SHORT,2026-03-19T19:00:00+00:00,0.3364,TP1,0.75
ATOMUSDT,2026-03-19T15:00:00+00:00,1.8352,SHORT,2026-03-19T16:00:00+00:00,1.848291540690789,SL,-1.0
ADAUSDT,2026-03-19T15:15:00+00:00,0.2634,SHORT,2026-03-19T19:00:00+00:00,0.2672180567628182,SL,-1.0
AVAXUSDT,2026-03-19T15:15:00+00:00,9.362,SHORT,2026-03-19T19:00:00+00:00,9.495308860058143,SL,-1.0
LINKUSDT,2026-03-19T15:15:00+00:00,8.915,SHORT,2026-03-19T19:00:00+00:00,9.019603164786343,SL,-1.0
UNIUSDT,2026-03-19T15:15:00+00:00,3.514,SHORT,2026-03-19T17:45:00+00:00,3.5595433095652855,SL,-1.0
BNBUSDT,2026-03-19T18:15:00+00:00,636.4,SHORT,2026-03-19T19:00:00+00:00,639.459285803426,SL,-1.0
LTCUSDT,2026-03-20T11:15:00+00:00,55.39,SHORT,2026-03-20T21:15:00+00:00,55.84366604825384,SL,-1.0
ARBUSDT,2026-03-20T12:15:00+00:00,0.10044,SHORT,2026-03-20T13:45:00+00:00,0.10044,TP1,0.75
SOLUSDT,2026-03-20T12:15:00+00:00,89.19,SHORT,2026-03-20T13:15:00+00:00,89.53048881011667,SL,-1.0
NEARUSDT,2026-03-20T16:30:00+00:00,1.3304,SHORT,2026-03-20T22:00:00+00:00,1.3304,TP1,0.75
LINKUSDT,2026-03-20T19:15:00+00:00,8.988,SHORT,2026-03-20T19:45:00+00:00,9.028177736684693,SL,-1.0
DOTUSDT,2026-03-20T20:00:00+00:00,1.507,SHORT,2026-03-20T20:45:00+00:00,1.507,TP1,0.75
SUIUSDT,2026-03-20T20:15:00+00:00,0.9554,SHORT,2026-03-20T21:15:00+00:00,0.9624253490313202,SL,-1.0
XRPUSDT,2026-03-20T20:15:00+00:00,1.4304,SHORT,2026-03-20T21:15:00+00:00,1.437802205007013,SL,-1.0
OPUSDT,2026-03-21T00:30:00+00:00,0.12352,SHORT,2026-03-21T10:45:00+00:00,0.12155514586495589,TP2,2.0
APTUSDT,2026-03-21T12:00:00+00:00,1.0016,LONG,2026-03-21T23:45:00+00:00,0.9907270129611484,SL,-1.0
AVAXUSDT,2026-03-22T01:30:00+00:00,9.196,SHORT,2026-03-22T02:15:00+00:00,9.271978512736224,SL,-1.0
DOTUSDT,2026-03-22T01:30:00+00:00,1.4604,SHORT,2026-03-22T02:15:00+00:00,1.4726848007840123,SL,-1.0
LINKUSDT,2026-03-22T01:30:00+00:00,8.812,SHORT,2026-03-22T02:15:00+00:00,8.899570663900485,SL,-1.0
NEARUSDT,2026-03-22T01:30:00+00:00,1.2863,SHORT,2026-03-22T02:15:00+00:00,1.2982357937397673,SL,-1.0
UNIUSDT,2026-03-22T01:30:00+00:00,3.477,SHORT,2026-03-22T02:15:00+00:00,3.5167841281658836,SL,-1.0
LTCUSDT,2026-03-22T02:30:00+00:00,54.68,SHORT,2026-03-22T03:15:00+00:00,54.85749360265098,SL,-1.0
BNBUSDT,2026-03-22T04:15:00+00:00,633.0,SHORT,2026-03-22T21:00:00+00:00,623.0487045949473,TP2,2.0
INJUSDT,2026-03-22T04:15:00+00:00,3.024,SHORT,2026-03-22T11:45:00+00:00,2.9391332864275386,TP2,2.0
XRPUSDT,2026-03-22T04:15:00+00:00,1.4105,SHORT,2026-03-22T21:00:00+00:00,1.3743648901039285,TP2,2.0
BTCUSDT,2026-03-22T05:00:00+00:00,69184.7,SHORT,2026-03-22T11:30:00+00:00,68242.20197329158,TP2,2.0
OPUSDT,2026-03-22T05:15:00+00:00,0.11889,SHORT,2026-03-22T08:00:00+00:00,0.11634301633581537,TP2,2.0
SOLUSDT,2026-03-22T05:15:00+00:00,88.51,SHORT,2026-03-22T08:15:00+00:00,87.02730419909241,TP2,2.0
DOGEUSDT,2026-03-22T05:30:00+00:00,0.09216,SHORT,2026-03-22T18:30:00+00:00,0.09050447376289543,TP2,2.0
TIAUSDT,2026-03-22T05:30:00+00:00,0.3214,SHORT,2026-03-22T18:30:00+00:00,0.3123676785173643,TP2,2.0
ADAUSDT,2026-03-22T06:00:00+00:00,0.2569,SHORT,2026-03-22T21:00:00+00:00,0.24953673508030472,TP2,2.0
ATOMUSDT,2026-03-22T06:30:00+00:00,1.7922,SHORT,2026-03-22T08:15:00+00:00,1.7692826787472766,TP2,2.0
ETHUSDT,2026-03-22T07:30:00+00:00,2097.65,SHORT,2026-03-22T21:00:00+00:00,2039.4363497128224,TP2,2.0
SUIUSDT,2026-03-22T07:45:00+00:00,0.9289,SHORT,2026-03-22T19:30:00+00:00,0.9072055992152377,TP2,2.0
INJUSDT,2026-03-23T06:00:00+00:00,2.962,SHORT,2026-03-23T11:00:00+00:00,2.962,TP1,0.75
XRPUSDT,2026-03-23T08:45:00+00:00,1.3676,SHORT,2026-03-23T10:00:00+00:00,1.3769435409462205,SL,-1.0
AVAXUSDT,2026-03-23T10:15:00+00:00,8.996,SHORT,2026-03-23T11:00:00+00:00,9.068875982800005,SL,-1.0
LINKUSDT,2026-03-23T10:30:00+00:00,8.631,SHORT,2026-03-23T11:00:00+00:00,8.697402502849537,SL,-1.0
ETHUSDT,2026-03-23T18:30:00+00:00,2155.1,LONG,2026-03-24T00:30:00+00:00,2131.379522870533,SL,-1.0
LTCUSDT,2026-03-23T19:30:00+00:00,55.4,SHORT,2026-03-23T21:30:00+00:00,55.79863929606462,SL,-1.0
LINKUSDT,2026-03-23T20:00:00+00:00,9.152,LONG,2026-03-23T22:15:00+00:00,9.087264257759257,SL,-1.0
SUIUSDT,2026-03-23T20:00:00+00:00,0.959,LONG,2026-03-23T23:00:00+00:00,0.9490071464171184,SL,-1.0
BTCUSDT,2026-03-23T21:15:00+00:00,70859.1,LONG,2026-03-23T22:00:00+00:00,70543.71365653454,SL,-1.0
DOTUSDT,2026-03-23T21:45:00+00:00,1.4277,SHORT,2026-03-23T22:00:00+00:00,1.4135077016558761,TP2,2.0
ATOMUSDT,2026-03-23T22:30:00+00:00,1.772,SHORT,2026-03-24T00:15:00+00:00,1.7871926027853127,SL,-1.0
ADAUSDT,2026-03-23T23:15:00+00:00,0.2614,LONG,2026-03-24T00:30:00+00:00,0.26010888998073656,SL,-1.0
NEARUSDT,2026-03-23T23:15:00+00:00,1.3145,LONG,2026-03-24T00:30:00+00:00,1.3008459966349084,SL,-1.0
UNIUSDT,2026-03-24T01:15:00+00:00,3.572,LONG,2026-03-24T01:30:00+00:00,3.5589214924099446,SL,-1.0
AVAXUSDT,2026-03-24T07:45:00+00:00,9.6,LONG,2026-03-24T11:00:00+00:00,9.530237490827648,SL,-1.0
ARBUSDT,2026-03-24T11:15:00+00:00,0.09709,LONG,2026-03-24T14:00:00+00:00,0.09605626303008587,SL,-1.0
DOGEUSDT,2026-03-24T12:15:00+00:00,0.09426,LONG,2026-03-24T13:45:00+00:00,0.09368120805043742,SL,-1.0
ETHUSDT,2026-03-25T00:00:00+00:00,2159.13,LONG,2026-03-25T00:30:00+00:00,2148.8518630864596,SL,-1.0
BTCUSDT,2026-03-25T00:30:00+00:00,70893.1,LONG,2026-03-25T15:00:00+00:00,70893.1,TP1,0.75
INJUSDT,2026-03-25T00:30:00+00:00,3.071,LONG,2026-03-25T15:15:00+00:00,3.071,TP1,0.75
LINKUSDT,2026-03-25T00:30:00+00:00,9.292,LONG,2026-03-25T02:45:00+00:00,9.208310187258109,SL,-1.0
UNIUSDT,2026-03-25T02:30:00+00:00,3.606,LONG,2026-03-25T03:00:00+00:00,3.5912040039887256,SL,-1.0
ADAUSDT,2026-03-25T04:45:00+00:00,0.2679,LONG,2026-03-25T10:00:00+00:00,0.272515569161927,TP2,2.0
SUIUSDT,2026-03-25T04:45:00+00:00,0.9565,LONG,2026-03-25T11:30:00+00:00,0.9743821067564453,TP2,2.0
DOTUSDT,2026-03-25T05:45:00+00:00,1.3875,SHORT,2026-03-25T08:15:00+00:00,1.400456940272667,SL,-1.0
ATOMUSDT,2026-03-25T11:15:00+00:00,1.794,LONG,2026-03-25T13:15:00+00:00,1.7870160461206968,SL,-1.0
LTCUSDT,2026-03-25T18:15:00+00:00,56.4,LONG,2026-03-26T02:15:00+00:00,56.075843253344544,SL,-1.0
ARBUSDT,2026-03-25T19:00:00+00:00,0.09914,LONG,2026-03-25T19:45:00+00:00,0.09873881816760251,SL,-1.0
ATOMUSDT,2026-03-25T21:15:00+00:00,1.7621,SHORT,2026-03-25T22:15:00+00:00,1.7668878292221837,SL,-1.0
XRPUSDT,2026-03-26T11:15:00+00:00,1.3696,SHORT,2026-03-26T13:30:00+00:00,1.3762978342117929,SL,-1.0
OPUSDT,2026-03-26T12:30:00+00:00,0.10811,SHORT,2026-03-26T13:45:00+00:00,0.10859920196132879,SL,-1.0
ADAUSDT,2026-03-26T13:15:00+00:00,0.2576,SHORT,2026-03-26T13:45:00+00:00,0.25869116718251656,SL,-1.0
TIAUSDT,2026-03-26T14:00:00+00:00,0.3201,SHORT,2026-03-26T16:15:00+00:00,0.31608581823268034,TP2,2.0
LTCUSDT,2026-03-26T15:00:00+00:00,54.55,SHORT,2026-03-27T15:00:00+00:00,54.13,timeout,0.75
NEARUSDT,2026-03-26T19:45:00+00:00,1.2064,SHORT,2026-03-26T20:00:00+00:00,1.210987935137939,SL,-1.0
APTUSDT,2026-03-26T20:15:00+00:00,1.0326,SHORT,2026-03-26T21:15:00+00:00,1.0400826101740472,SL,-1.0
INJUSDT,2026-03-26T23:00:00+00:00,2.947,SHORT,2026-03-27T01:00:00+00:00,2.9614386357180087,SL,-1.0
UNIUSDT,2026-03-27T05:15:00+00:00,3.516,SHORT,2026-03-27T08:30:00+00:00,3.4709501148689457,TP2,2.0
DOTUSDT,2026-03-27T06:00:00+00:00,1.3184,SHORT,2026-03-27T07:15:00+00:00,1.3245157177394375,SL,-1.0
SUIUSDT,2026-03-27T14:15:00+00:00,0.8841,SHORT,2026-03-27T15:15:00+00:00,0.8945654257858445,SL,-1.0
XRPUSDT,2026-03-27T15:45:00+00:00,1.335,SHORT,2026-03-28T05:15:00+00:00,1.335,TP1,0.75
DOGEUSDT,2026-03-27T16:45:00+00:00,0.09003,SHORT,2026-03-28T02:00:00+00:00,0.09059438456734208,SL,-1.0
SOLUSDT,2026-03-27T17:15:00+00:00,82.68,SHORT,2026-03-28T07:15:00+00:00,83.38920326816626,SL,-1.0
OPUSDT,2026-03-27T21:45:00+00:00,0.10346,SHORT,2026-03-28T02:00:00+00:00,0.10346,TP1,0.75
APTUSDT,2026-03-27T23:45:00+00:00,0.9749,SHORT,2026-03-28T01:30:00+00:00,0.9585121930511784,TP2,2.0
ARBUSDT,2026-03-28T03:00:00+00:00,0.08916,SHORT,2026-03-28T04:15:00+00:00,0.0893685412369666,SL,-1.0
DOTUSDT,2026-03-28T17:00:00+00:00,1.2872,SHORT,2026-03-28T17:30:00+00:00,1.2755380275846655,TP2,2.0
AVAXUSDT,2026-03-28T21:45:00+00:00,8.83,SHORT,2026-03-29T10:15:00+00:00,8.687443756226028,TP2,2.0
APTUSDT,2026-03-29T04:15:00+00:00,0.9337,SHORT,2026-03-29T12:30:00+00:00,0.9198890209481435,TP2,2.0
OPUSDT,2026-03-29T04:15:00+00:00,0.10292,SHORT,2026-03-29T13:00:00+00:00,0.1006893821028022,TP2,2.0
DOGEUSDT,2026-03-29T05:00:00+00:00,0.09083,SHORT,2026-03-29T20:00:00+00:00,0.09083,TP1,0.75
SUIUSDT,2026-03-29T07:00:00+00:00,0.864,SHORT,2026-03-29T11:00:00+00:00,0.864,TP1,0.75
SOLUSDT,2026-03-29T13:00:00+00:00,81.86,SHORT,2026-03-29T22:45:00+00:00,79.97036746885357,TP2,2.0
UNIUSDT,2026-03-29T13:00:00+00:00,3.347,SHORT,2026-03-29T20:15:00+00:00,3.379389143763645,SL,-1.0
TIAUSDT,2026-03-29T14:45:00+00:00,0.2913,SHORT,2026-03-29T15:00:00+00:00,0.2924878206198928,SL,-1.0
NEARUSDT,2026-03-29T15:15:00+00:00,1.156,SHORT,2026-03-29T20:15:00+00:00,1.1638292026285642,SL,-1.0
ARBUSDT,2026-03-29T19:15:00+00:00,0.08873,SHORT,2026-03-29T20:00:00+00:00,0.08900703256353217,SL,-1.0
BTCUSDT,2026-03-30T00:30:00+00:00,66304.1,SHORT,2026-03-30T01:45:00+00:00,66737.1196265992,SL,-1.0
ARBUSDT,2026-03-30T10:45:00+00:00,0.09216,LONG,2026-03-30T11:15:00+00:00,0.09309504983407665,TP2,2.0
LTCUSDT,2026-03-30T12:15:00+00:00,53.54,SHORT,2026-03-30T12:30:00+00:00,53.85058626696733,SL,-1.0
BTCUSDT,2026-03-30T14:00:00+00:00,67640.3,LONG,2026-03-30T14:15:00+00:00,67330.33890934664,SL,-1.0
UNIUSDT,2026-03-30T14:45:00+00:00,3.535,LONG,2026-03-30T17:15:00+00:00,3.4947405390889092,SL,-1.0
OPUSDT,2026-03-30T20:45:00+00:00,0.10634,LONG,2026-03-30T22:30:00+00:00,0.10634,TP1,0.75
AVAXUSDT,2026-03-30T21:00:00+00:00,8.831,LONG,2026-03-31T01:30:00+00:00,9.028633022658392,TP2,2.0
INJUSDT,2026-03-30T21:00:00+00:00,2.879,LONG,2026-03-30T23:00:00+00:00,2.855188900664545,SL,-1.0
LINKUSDT,2026-03-30T21:00:00+00:00,8.682,LONG,2026-03-31T07:15:00+00:00,8.682,TP1,0.75
APTUSDT,2026-03-30T22:45:00+00:00,0.8922,SHORT,2026-03-31T00:45:00+00:00,0.8922,TP1,0.75
DOTUSDT,2026-03-31T00:00:00+00:00,1.2394,SHORT,2026-03-31T00:45:00+00:00,1.245482069078816,SL,-1.0
ATOMUSDT,2026-03-31T05:15:00+00:00,1.6866,LONG,2026-03-31T06:30:00+00:00,1.6984593955829228,TP2,2.0
AVAXUSDT,2026-03-31T15:15:00+00:00,8.796,SHORT,2026-03-31T17:00:00+00:00,8.907799701762858,SL,-1.0
BNBUSDT,2026-03-31T15:15:00+00:00,609.5,SHORT,2026-03-31T16:30:00+00:00,614.0991027468896,SL,-1.0
BTCUSDT,2026-03-31T15:15:00+00:00,66933.9,SHORT,2026-03-31T16:30:00+00:00,67410.07686267521,SL,-1.0
DOGEUSDT,2026-03-31T15:15:00+00:00,0.09079,SHORT,2026-03-31T16:30:00+00:00,0.09146589058418286,SL,-1.0
INJUSDT,2026-03-31T15:15:00+00:00,2.86,SHORT,2026-03-31T16:30:00+00:00,2.8878788646762557,SL,-1.0
LTCUSDT,2026-03-31T15:15:00+00:00,53.59,SHORT,2026-03-31T17:00:00+00:00,53.97302953694447,SL,-1.0
SOLUSDT,2026-03-31T15:15:00+00:00,81.04,SHORT,2026-03-31T16:30:00+00:00,82.09172475569603,SL,-1.0
TIAUSDT,2026-03-31T15:15:00+00:00,0.2931,SHORT,2026-03-31T16:30:00+00:00,0.2959486685521726,SL,-1.0
SUIUSDT,2026-03-31T19:15:00+00:00,0.8738,SHORT,2026-04-01T00:45:00+00:00,0.882455445987533,SL,-1.0
LINKUSDT,2026-03-31T23:15:00+00:00,8.766,LONG,2026-04-01T05:15:00+00:00,8.868784625668093,TP2,2.0
APTUSDT,2026-04-01T02:15:00+00:00,0.8891,SHORT,2026-04-01T03:00:00+00:00,0.8941614180274206,SL,-1.0
XRPUSDT,2026-04-01T05:00:00+00:00,1.3427,LONG,2026-04-01T07:00:00+00:00,1.3655900186622967,TP2,2.0
OPUSDT,2026-04-01T07:30:00+00:00,0.11281,LONG,2026-04-01T10:45:00+00:00,0.11144707240539267,SL,-1.0
LTCUSDT,2026-04-01T08:15:00+00:00,54.3,LONG,2026-04-01T09:00:00+00:00,53.99825879720799,SL,-1.0
INJUSDT,2026-04-01T10:00:00+00:00,2.923,LONG,2026-04-01T10:45:00+00:00,2.9086424379646902,SL,-1.0
NEARUSDT,2026-04-01T11:30:00+00:00,1.206,LONG,2026-04-01T12:30:00+00:00,1.2229990629518506,TP2,2.0
DOTUSDT,2026-04-01T12:30:00+00:00,1.2899,LONG,2026-04-01T13:30:00+00:00,1.2671054616546984,SL,-1.0
TIAUSDT,2026-04-01T14:00:00+00:00,0.3012,LONG,2026-04-01T17:30:00+00:00,0.3012,TP1,0.75
ETHUSDT,2026-04-01T14:15:00+00:00,2124.22,LONG,2026-04-01T17:00:00+00:00,2156.4082296105,TP2,2.0
XRPUSDT,2026-04-02T07:00:00+00:00,1.313,SHORT,2026-04-02T07:30:00+00:00,1.3167200997424264,SL,-1.0
INJUSDT,2026-04-02T08:15:00+00:00,2.79,SHORT,2026-04-02T09:45:00+00:00,2.79,TP1,0.75
AVAXUSDT,2026-04-02T08:30:00+00:00,8.667,SHORT,2026-04-02T14:30:00+00:00,8.737327055427034,SL,-1.0
SUIUSDT,2026-04-02T10:45:00+00:00,0.853,SHORT,2026-04-02T14:30:00+00:00,0.853,TP1,0.75
DOTUSDT,2026-04-02T12:00:00+00:00,1.2116,SHORT,2026-04-02T14:30:00+00:00,1.2199905079331133,SL,-1.0
UNIUSDT,2026-04-02T12:45:00+00:00,3.32,SHORT,2026-04-02T13:45:00+00:00,3.236076779470355,TP2,2.0
OPUSDT,2026-04-02T19:00:00+00:00,0.10645,SHORT,2026-04-03T02:15:00+00:00,0.10728281688364057,SL,-1.0
NEARUSDT,2026-04-02T20:00:00+00:00,1.155,SHORT,2026-04-02T20:15:00+00:00,1.161676130254888,SL,-1.0
BTCUSDT,2026-04-02T20:45:00+00:00,66911.5,SHORT,2026-04-03T07:15:00+00:00,66911.5,TP1,0.75
APTUSDT,2026-04-03T01:30:00+00:00,0.8565,SHORT,2026-04-03T02:00:00+00:00,0.860436201201884,SL,-1.0
ARBUSDT,2026-04-03T01:30:00+00:00,0.09082,SHORT,2026-04-03T02:15:00+00:00,0.09132267626662773,SL,-1.0
ETHUSDT,2026-04-03T17:15:00+00:00,2046.28,SHORT,2026-04-03T21:00:00+00:00,2057.177500350943,SL,-1.0
INJUSDT,2026-04-03T18:15:00+00:00,2.79,SHORT,2026-04-03T20:00:00+00:00,2.804034729957954,SL,-1.0
OPUSDT,2026-04-03T20:45:00+00:00,0.11036,LONG,2026-04-03T22:45:00+00:00,0.11036,TP1,0.75
ADAUSDT,2026-04-03T21:00:00+00:00,0.2483,LONG,2026-04-03T22:45:00+00:00,0.2465584307449659,SL,-1.0
UNIUSDT,2026-04-04T02:00:00+00:00,3.156,SHORT,2026-04-04T10:00:00+00:00,3.1030911116935647,TP2,2.0
